id,match_id,replay_id,player_id,player_name,map_name,map_mode,mode_name,timestamp,duration_sec,is_ranked,team_id,won,winning_team_id,team_score,enemy_score,primary_hero,secondary_hero,kills,deaths,assists,damage,healing,kd_ratio,kda_ratio,damage_per_min,healing_per_min,rank_score,rank_tier,rank_tier_short,rank_delta,last_kills,head_kills,solo_kills,damage_blocked,damage_blocked_per_min
6796,5517712_1764902667_1311012_11001_11,10381261142,warmi,warmi,Arakko,Convoy,Competitive,2025-12-05T02:55:11+00:00,377,1,1,1,1,1,0,Venom,,13,2,4,7870.245158195496,0.0,6.5,8.5,1311.71,0.0,4936.0,Celestial II,C2,18.0,2.0,0.0,0.0,18703.477486610413,3117.25
6797,5517895_1764901584_1288040_11001_11,10592269551,warmi,warmi,Hell's Heaven,Domination,Competitive,2025-12-05T02:39:09+00:00,530,1,1,1,1,2,0,Venom,,24,3,11,12287.87850189209,0.0,8.0,11.666666666666666,1535.98,0.0,4918.0,Celestial II,C2,20.0,7.0,1.0,1.0,34290.63770413399,4286.33
6798,5517868_1764889873_1245076_11001_11,10449072206,warmi,warmi,Spider-Islands,Convoy,Competitive,2025-12-04T23:29:29+00:00,827,1,1,1,1,2,1,Venom,Magneto,19,9,2,25681.787263393402,0.0,2.111111111111111,2.3333333333333335,1975.52,0.0,4898.0,Celestial III,C3,22.0,9.0,0.0,3.0,41026.876248404384,3155.91
6799,5517876_1764888666_1231067_11001_11,10928768678,warmi,warmi,Yggdrasill Path,Convoy,Competitive,2025-12-04T23:08:10+00:00,756,1,1,0,0,0,2,Magneto,Venom,15,10,5,15823.05708193779,0.0,1.5,2.0,1318.59,0.0,4875.0,Celestial III,C3,-20.0,6.0,0.0,0.0,32300.207569122314,2691.68
6800,5517857_1764713618_1310035_11001_11,10573477032,warmi,warmi,Krakoa,Domination,Competitive,2025-12-02T22:32:35+00:00,838,1,1,1,1,2,1,Venom,Magneto,23,6,15,18137.05917406082,0.0,3.8333333333333335,6.333333333333333,1395.16,0.0,4895.0,Celestial III,C3,19.0,7.0,0.0,2.0,29771.04670637846,2290.08
6801,5518233_1764649049_1292044_11001_11,10206864534,warmi,warmi,Central Park,Convergence,Competitive,2025-12-02T04:34:21+00:00,746,1,1,0,0,1,3,Loki,Rocket Raccoon,12,10,20,4174.380843162537,29561.746054649353,1.2,3.2,347.87,2463.48,4875.0,Celestial III,C3,-20.0,0.0,0.0,0.0,10423.854179143906,868.65
6802,5517996_1764642905_1267017_11001_11,10974167206,warmi,warmi,Hall Of Djalia,Convergence,Competitive,2025-12-02T02:49:58+00:00,628,1,1,1,1,2,1,Venom,,8,3,0,16172.146273612976,0.0,2.6666666666666665,2.6666666666666665,1617.21,0.0,4895.0,Celestial III,C3,18.0,3.0,0.0,1.0,33845.81557369232,3384.58
6803,5518016_1764641477_1290025_11001_11,10871067262,warmi,warmi,Symbiotic Surface,Convergence,Competitive,2025-12-02T02:29:23+00:00,823,1,0,1,0,2,0,Venom,Magneto,19,6,3,17765.155282974243,0.0,3.1666666666666665,3.6666666666666665,1366.55,0.0,4876.0,Celestial III,C3,20.0,8.0,0.0,2.0,47198.43042957783,3630.65
6804,5517466_1764640489_1318592_11001_11,10542669924,warmi,warmi,Celestial Husk,Domination,Competitive,2025-12-02T02:08:59+00:00,613,1,1,1,1,2,0,The Punisher,,22,5,0,19781.332736492157,0.0,4.4,4.4,1978.13,0.0,4856.0,Celestial III,C3,17.0,6.0,1.0,2.0,14713.453846693039,1471.35
6805,5517635_1764919298_2042046_11001_11,10127074850,ŁE SSERAFIM,ŁE SSERAFIM,Heart Of Heaven,Convergence,Competitive,2025-12-05T07:40:37+00:00,873,1,1,0,0,1,3,Loki,,11,8,21,10803.40175652504,40535.12940084934,1.375,4.0,771.67,2895.37,5000.0,Celestial I,C1,-21.0,2.0,0.0,0.0,7142.479553699493,510.18
6806,5517572_1764918349_1267433_11001_11,10779376570,ŁE SSERAFIM,ŁE SSERAFIM,Hall Of Djalia,Convergence,Competitive,2025-12-05T07:16:31+00:00,376,1,0,0,1,0,1,Gambit,Doctor Strange,6,5,5,5708.003234386444,10404.257710933685,1.2,2.2,951.33,1734.04,5020.0,Celestial I,C1,-25.0,0.0,0.0,0.0,6217.467464923859,1036.24
6807,5517985_1764917157_1267404_11001_11,10777075882,ŁE SSERAFIM,ŁE SSERAFIM,Hall Of Djalia,Convergence,Competitive,2025-12-05T07:01:48+00:00,681,1,0,1,0,3,0,Gambit,,20,2,29,8461.493679523468,34752.0832028389,10.0,24.5,769.23,3159.28,5045.0,Celestial I,C1,18.0,4.0,0.0,0.0,6873.267362236977,624.84
6808,5513764_1764452962_1292007_11001_12,10514457752,ŁE SSERAFIM,ŁE SSERAFIM,Central Park,Convergence,Competitive,2025-11-29T22:08:28+00:00,875,1,0,1,0,3,1,Emma Frost,Magneto,30,9,6,23669.252227067947,0.0,3.3333333333333335,4.0,1690.66,0.0,5026.0,Celestial I,C1,17.0,12.0,0.0,2.0,32836.42330813408,2345.46
6809,5517787_1764451795_1231172_11001_11,10867262383,ŁE SSERAFIM,ŁE SSERAFIM,Yggdrasill Path,Convoy,Competitive,2025-11-29T21:45:58+00:00,701,1,0,1,0,3,0,Magneto,,18,2,6,22960.046047210693,0.0,9.0,12.0,2087.28,0.0,5009.0,Celestial I,C1,19.0,6.0,0.0,2.0,39549.98391163349,3595.45
6810,5517585_1764451218_1311086_11001_11,10503366441,ŁE SSERAFIM,ŁE SSERAFIM,Arakko,Convoy,Competitive,2025-11-29T21:28:05+00:00,240,1,0,0,1,0,0,Invisible Woman,,2,4,5,3283.110553741455,12452.529225349426,0.5,1.75,820.78,3113.13,4989.0,Celestial I,C1,-24.0,0.0,0.0,0.0,8410.074285030365,2102.52
6811,5513547_1764439938_1310130_11001_12,10288671320,ŁE SSERAFIM,ŁE SSERAFIM,Krakoa,Domination,Competitive,2025-11-29T18:32:55+00:00,933,1,0,1,0,2,1,Gambit,,24,8,42,10354.443276882172,38877.822273015976,3.0,8.25,690.3,2591.85,5013.0,Celestial I,C1,16.0,8.0,0.0,0.0,9434.431847572327,628.96
6812,5513589_1764438948_1290072_11001_12,10653768508,ŁE SSERAFIM,ŁE SSERAFIM,Symbiotic Surface,Convergence,Competitive,2025-11-29T18:05:56+00:00,354,1,0,1,0,3,0,Emma Frost,,14,0,6,10398.43813920021,0.0,14.0,20.0,2079.69,0.0,4996.0,Celestial II,C2,18.0,4.0,0.0,1.0,14416.50925308466,2883.3
6813,5513314_1764437775_1231189_11001_12,10186172143,ŁE SSERAFIM,ŁE SSERAFIM,Yggdrasill Path,Convoy,Competitive,2025-11-29T17:51:18+00:00,639,1,0,1,0,1,0,Emma Frost,Loki,27,3,5,25078.15697580576,0.0,9.0,10.666666666666666,2507.82,0.0,4978.0,Celestial II,C2,19.0,13.0,0.0,2.0,30087.178716301918,3008.72
6814,5513250_1764436644_2042167_11001_12,10214272300,ŁE SSERAFIM,ŁE SSERAFIM,Heart Of Heaven,Convergence,Competitive,2025-11-29T17:30:47+00:00,539,1,0,1,0,3,0,Loki,Jeff The Land Shark,17,0,30,3981.0123505592346,17089.437457740307,17.0,47.0,497.63,2136.18,4958.0,Celestial II,C2,17.0,2.0,0.0,1.0,1649.5606336593628,206.2
6815,5513337_1764435350_1245136_11001_12,10696071202,ŁE SSERAFIM,ŁE SSERAFIM,Spider-Islands,Convoy,Competitive,2025-11-29T17:10:33+00:00,613,1,0,0,1,1,2,Gambit,,7,5,9,4353.011228561401,30615.21948683262,1.4,3.2,435.3,3061.52,4940.0,Celestial II,C2,-16.0,3.0,0.0,0.0,8748.030284285545,874.8
6816,5513265_1764434148_1288230_11001_12,10157375313,ŁE SSERAFIM,ŁE SSERAFIM,Hell's Heaven,Domination,Competitive,2025-11-29T16:49:34+00:00,588,1,0,0,1,0,2,Gambit,Invisible Woman,9,4,17,5494.6424922943115,34282.85889816284,2.25,6.5,610.52,3809.21,4956.0,Celestial II,C2,-20.0,1.0,0.0,0.0,7458.963444471359,828.77
6817,5513514_1764431736_1290003_11001_12,10287282865,ŁE SSERAFIM,ŁE SSERAFIM,Symbiotic Surface,Convergence,Competitive,2025-11-29T16:24:45+00:00,1306,1,1,1,1,5,4,Invisible Woman,,35,12,51,18206.063695907593,62077.249735593796,2.9166666666666665,7.166666666666667,866.96,2956.06,4975.0,Celestial II,C2,19.0,7.0,0.0,0.0,29185.01536488533,1389.76
6818,5513327_1764430355_1245089_11001_12,10174369074,ŁE SSERAFIM,ŁE SSERAFIM,Spider-Islands,Convoy,Competitive,2025-11-29T15:42:56+00:00,364,1,1,0,0,0,3,Emma Frost,Magneto,2,6,1,6973.907200336456,0.0,0.3333333333333333,0.5,1162.32,0.0,4955.0,Celestial II,C2,-21.0,0.0,0.0,0.0,18753.809599637985,3125.63
6819,5517365_1764429020_2042052_11001_11,10204485751,ŁE SSERAFIM,ŁE SSERAFIM,Heart Of Heaven,Convergence,Competitive,2025-11-29T15:29:19+00:00,870,1,1,0,0,0,2,Emma Frost,Captain America,16,11,4,21408.461123108864,0.0,1.4545454545454546,1.8181818181818181,1529.18,0.0,4976.0,Celestial II,C2,-21.0,8.0,0.0,0.0,48953.86273151636,3496.7
6820,5517813_1764383378_1310573_11001_11,10345466586,ŁE SSERAFIM,ŁE SSERAFIM,Krakoa,Domination,Competitive,2025-11-29T02:41:41+00:00,486,1,0,1,0,2,0,Emma Frost,Doctor Strange,13,2,6,17672.548171281815,0.0,6.5,9.5,2209.07,0.0,4997.0,Celestial II,C2,18.0,2.0,0.0,0.0,24324.610986351967,3040.58
6821,5513231_1764382638_1231063_11001_12,10546968646,ŁE SSERAFIM,ŁE SSERAFIM,Yggdrasill Path,Convoy,Competitive,2025-11-29T02:27:02+00:00,322,1,1,1,1,1,0,Invisible Woman,,7,2,18,4018.500006198883,14914.094199180603,3.5,12.5,803.7,2982.82,4978.0,Celestial II,C2,18.0,1.0,0.0,0.0,6482.440715789795,1296.49
6822,5513876_1764381696_1288135_11001_12,10530669351,ŁE SSERAFIM,ŁE SSERAFIM,Hell's Heaven,Domination,Competitive,2025-11-29T02:12:43+00:00,430,1,0,0,1,0,2,Captain America,,6,5,2,8288.955337524414,0.0,1.2,1.6,1184.14,0.0,4960.0,Celestial II,C2,-24.0,1.0,0.0,0.0,16111.031591415405,2301.58
6823,5518214_1764380507_1318023_11001_11,10316857532,ŁE SSERAFIM,ŁE SSERAFIM,Celestial Husk,Domination,Competitive,2025-11-29T01:57:32+00:00,706,1,1,1,1,2,0,Captain America,,18,8,6,12287.84970998764,57.97990417480469,2.25,3.0,1117.08,5.27,4983.0,Celestial II,C2,16.0,6.0,0.0,0.0,29952.743369579315,2722.98
6824,5518146_1764379089_1245160_11001_11,10946464901,ŁE SSERAFIM,ŁE SSERAFIM,Spider-Islands,Convoy,Competitive,2025-11-29T01:38:24+00:00,948,1,1,0,0,1,3,Invisible Woman,,20,11,27,10941.319841384888,53671.640194416046,1.8181818181818181,4.2727272727272725,729.42,3578.11,4967.0,Celestial II,C2,-20.0,4.0,0.0,0.0,25570.291333794594,1704.69
6825,5513632_1764378283_1272303_11001_12,10998367573,ŁE SSERAFIM,ŁE SSERAFIM,Birnin T'Challa,Domination,Competitive,2025-11-29T01:14:57+00:00,379,1,1,1,1,2,0,Invisible Woman,,16,0,22,6330.678981781006,16311.43676829338,16.0,38.0,1055.11,2718.57,4986.0,Celestial II,C2,18.0,5.0,0.0,0.0,7790.369370222092,1298.39
6826,5513565_1764377605_1267107_11001_12,10711880170,ŁE SSERAFIM,ŁE SSERAFIM,Hall Of Djalia,Convergence,Competitive,2025-11-29T01:02:10+00:00,304,1,0,1,0,3,0,Magneto,,11,1,0,10152.639263153076,0.0,11.0,11.0,2030.53,0.0,4968.0,Celestial II,C2,20.0,2.0,0.0,0.0,16668.58979988098,3333.72
6827,5517823_1764376524_1290185_11001_11,10573475225,ŁE SSERAFIM,ŁE SSERAFIM,Symbiotic Surface,Convergence,Competitive,2025-11-29T00:51:12+00:00,685,1,1,1,1,2,1,Invisible Woman,Magneto,18,2,27,11673.249731063843,27998.80304646492,9.0,22.5,1061.2,2545.35,4947.0,Celestial II,C2,20.0,5.0,0.0,0.0,14387.734010875225,1307.98
6828,5518015_1764375353_1311055_11001_11,10257370738,ŁE SSERAFIM,ŁE SSERAFIM,Arakko,Convoy,Competitive,2025-11-29T00:32:49+00:00,733,1,1,0,0,0,2,Captain America,Emma Frost,11,8,2,15300.66896533966,0.0,1.375,1.625,1275.06,0.0,4927.0,Celestial II,C2,-20.0,5.0,0.0,1.0,31340.950070142746,2611.75
6829,5513886_1764373474_2042018_11001_12,10526067783,ŁE SSERAFIM,ŁE SSERAFIM,Heart Of Heaven,Convergence,Competitive,2025-11-29T00:12:33+00:00,1236,1,0,0,1,4,5,Emma Frost,Jeff The Land Shark,35,14,18,30219.710355877876,3216.3298015594482,2.5,3.7857142857142856,1510.99,160.82,4946.0,Celestial II,C2,-23.0,10.0,0.0,1.0,45272.53223711252,2263.63
6830,5517426_1765121397_1267416_11001_11,10131563501,Zеvs,Zеvs,Hall Of Djalia,Convergence,Competitive,2025-12-07T15:37:41+00:00,240,1,1,1,1,0,0,Iron Fist,Winter Soldier,13,1,1,7159.988868236542,76.29635620117188,13.0,14.0,1790.0,19.07,4888.0,Celestial II,C2,17.0,9.0,1.0,0.0,4564.424985408783,1141.11
6831,5517391_1765120460_2042473_11001_11,10923471887,Zеvs,Zеvs,Heart Of Heaven,Convergence,Competitive,2025-12-07T15:24:00+00:00,311,1,0,0,1,0,1,Phoenix,Psylocke,6,3,0,10659.345272064209,568.8897705078125,2.0,2.0,2131.87,113.78,4870.0,Celestial II,C2,-20.0,4.0,0.0,0.0,7317.0898814201355,1463.42
6832,5518038_1765096272_1290146_11001_11,10686679050,Zеvs,Zеvs,Symbiotic Surface,Convergence,Competitive,2025-12-07T08:47:35+00:00,718,1,1,0,0,0,3,Doctor Strange,Phoenix,13,11,2,15630.937219619751,365.29995036125183,1.1818181818181819,1.3636363636363635,1420.99,33.21,4889.0,Celestial II,C2,-24.0,4.0,0.0,2.0,29425.496089696884,2675.05
6833,5518101_1765095346_1288065_11001_11,10238657715,Zеvs,Zеvs,Hell's Heaven,Domination,Competitive,2025-12-07T08:28:38+00:00,537,1,1,1,1,2,0,Doctor Strange,,25,3,2,16419.050884246826,0.0,8.333333333333334,9.0,2052.38,0.0,4913.0,Celestial II,C2,18.0,6.0,0.0,3.0,33412.49716150761,4176.56
6834,5518117_1765093958_1291276_11001_11,10137084361,Zеvs,Zеvs,Midtown,Convoy,Competitive,2025-12-07T08:13:09+00:00,960,1,1,0,0,2,3,Doctor Strange,,17,8,3,28084.73881793022,0.0,2.125,2.5,1755.3,0.0,4894.0,Celestial II,C2,-23.0,4.0,0.0,0.0,59030.71088427305,3689.42
6835,5518187_1765092863_1272271_11001_11,10944567459,Zеvs,Zеvs,Birnin T'Challa,Domination,Competitive,2025-12-07T07:49:15+00:00,594,1,1,0,0,1,2,Doctor Strange,,12,9,1,15648.414273381233,0.0,1.3333333333333333,1.4444444444444444,1738.71,0.0,4917.0,Celestial II,C2,-20.0,5.0,0.0,2.0,35040.57560199499,3893.4
6836,5517771_1765091786_1292480_11001_11,10881463141,Zеvs,Zеvs,Central Park,Convergence,Competitive,2025-12-07T07:31:06+00:00,611,1,0,1,0,3,0,Phoenix,Psylocke,18,7,0,19305.882672786713,879.2531127929688,2.5714285714285716,2.5714285714285716,1930.59,87.93,4936.0,Celestial II,C2,18.0,9.0,1.0,1.0,8891.798192024231,889.18
6837,5518210_1765090575_1318179_11001_11,10540475645,Zеvs,Zеvs,Celestial Husk,Domination,Competitive,2025-12-07T07:14:38+00:00,808,1,0,0,1,1,2,Doctor Strange,,21,9,2,15861.165589571,0.0,2.3333333333333335,2.5555555555555554,1220.09,0.0,4918.0,Celestial II,C2,-19.0,8.0,0.0,1.0,36361.38675189018,2797.03
6838,5517393_1765089511_1310159_11001_11,10852182173,Zеvs,Zеvs,Krakoa,Domination,Competitive,2025-12-07T06:51:26+00:00,537,1,1,0,0,0,2,Doctor Strange,,12,7,0,10848.551341056824,0.0,1.7142857142857142,1.7142857142857142,1356.07,0.0,4936.0,Celestial II,C2,-21.0,5.0,0.0,0.0,27468.306408405304,3433.54
6839,5518082_1765088199_1291162_11001_11,10492273866,Zеvs,Zеvs,Midtown,Convoy,Competitive,2025-12-07T06:32:37+00:00,691,1,0,0,1,1,2,Magneto,Doctor Strange,13,13,0,17176.743525505066,0.0,1.0,1.0,1561.52,0.0,4956.0,Celestial II,C2,-22.0,7.0,0.0,1.0,35317.70264029503,3210.7
6840,6697246_1765086708_1311051_11001_13,10471884284,Zеvs,Zеvs,Arakko,Convoy,Competitive,2025-12-07T06:12:13+00:00,960,1,0,1,0,3,1,Doctor Strange,,42,12,4,27198.678626060486,0.0,3.5,3.8333333333333335,1699.92,0.0,4978.0,Celestial II,C2,20.0,19.0,0.0,3.0,45255.94253766537,2828.5
6841,5517993_1765085611_1272191_11001_11,10315779483,Zеvs,Zеvs,Birnin T'Challa,Domination,Competitive,2025-12-07T05:48:30+00:00,664,1,0,0,1,0,2,Luna Snow,,6,7,19,5763.170469284058,27568.540710389614,0.8571428571428571,3.5714285714285716,523.92,2506.23,4958.0,Celestial II,C2,-22.0,2.0,0.0,0.0,8435.121085166931,766.83
6842,5517330_1765084573_1288461_11001_11,10149569276,Zеvs,Zеvs,Hell's Heaven,Domination,Competitive,2025-12-07T05:30:09+00:00,600,1,1,0,0,0,2,Doctor Strange,Captain America,16,7,0,16099.686093568802,0.0,2.2857142857142856,2.2857142857142856,1609.97,0.0,4980.0,Celestial I,C1,-21.0,4.0,0.0,2.0,29594.15337240696,2959.42
6843,6697418_1765083115_1292898_11001_13,10101566532,Zеvs,Zеvs,Central Park,Convergence,Competitive,2025-12-07T05:13:49+00:00,1045,1,0,0,1,2,3,Magneto,Doctor Strange,21,13,3,21292.98076248169,68.99999713897705,1.6153846153846154,1.8461538461538463,1252.53,4.06,5000.0,Celestial I,C1,-21.0,9.0,0.0,3.0,39573.49319577217,2327.85
6844,6697243_1765082301_1290289_11001_13,10983370705,Zеvs,Zеvs,Symbiotic Surface,Convergence,Competitive,2025-12-07T04:48:56+00:00,372,1,1,1,1,1,0,Rocket Raccoon,Doctor Strange,6,2,15,3572.704385280609,11415.424606323242,3.0,10.5,595.45,1902.57,5020.0,Celestial I,C1,15.0,4.0,0.0,0.0,6126.2380084991455,1021.04
6845,5517690_1765080697_1231379_11001_11,10908561113,Zеvs,Zеvs,Yggdrasill Path,Convoy,Competitive,2025-12-07T04:33:20+00:00,1037,1,0,1,0,3,2,Doctor Strange,,30,10,2,25776.197833776474,0.0,3.0,3.2,1516.25,0.0,5004.0,Celestial I,C1,18.0,8.0,0.0,0.0,53633.59316110611,3154.92
6846,5517967_1765079561_1318294_11001_11,10966876806,Zеvs,Zеvs,Celestial Husk,Domination,Competitive,2025-12-07T04:10:20+00:00,764,1,1,0,0,1,2,Phoenix,Iron Fist,23,8,3,20215.61587524414,1801.1276812553406,2.875,3.25,1684.63,150.09,4986.0,Celestial I,C1,-25.0,10.0,1.0,3.0,12199.628495693207,1016.64
6847,5518007_1765078293_1311072_11001_11,10377062439,Zеvs,Zеvs,Arakko,Convoy,Competitive,2025-12-07T03:43:38+00:00,460,1,0,0,1,0,1,Winter Soldier,Iron Fist,12,7,5,17198.39368247986,91.5,1.7142857142857142,2.4285714285714284,2456.91,13.07,5011.0,Celestial I,C1,-24.0,4.0,1.0,0.0,9906.57945227623,1415.23
6848,5518160_1765077080_1290031_11001_11,10727073539,Zеvs,Zеvs,Symbiotic Surface,Convergence,Competitive,2025-12-07T03:27:19+00:00,694,1,0,1,0,3,0,Iron Fist,Doctor Strange,26,7,1,25038.37868499756,479.26141357421875,3.7142857142857144,3.857142857142857,2276.22,43.57,5034.0,Celestial I,C1,17.0,10.0,0.0,0.0,18251.975564479828,1659.27
6849,5518136_1765075771_1292019_11001_11,10268964838,Zеvs,Zеvs,Central Park,Convergence,Competitive,2025-12-07T03:07:20+00:00,797,1,0,1,0,3,0,Doctor Strange,Winter Soldier,27,6,2,17917.590536117554,0.0,4.5,4.833333333333333,1378.28,0.0,5017.0,Celestial I,C1,17.0,8.0,0.0,3.0,39712.71933859587,3054.82
6850,5517806_1765073892_1267002_11001_11,10809779771,Zеvs,Zеvs,Hall Of Djalia,Convergence,Competitive,2025-12-07T02:47:14+00:00,1295,1,0,1,0,5,4,Doctor Strange,Magneto,35,13,10,38944.95479297638,0.0,2.6923076923076925,3.4615384615384617,1854.52,0.0,4999.0,Celestial I,C1,20.0,12.0,0.0,2.0,67012.55471122265,3191.07
6851,5518008_1765072549_1288062_11001_11,10509472171,Zеvs,Zеvs,Hell's Heaven,Domination,Competitive,2025-12-07T02:14:46+00:00,841,1,0,0,1,1,2,Doctor Strange,,24,10,4,17577.07859134674,0.0,2.4,2.8,1255.51,0.0,4979.0,Celestial I,C1,-22.0,11.0,0.0,2.0,31174.37825846672,2226.74
6852,5517452_1765041554_1318510_11001_11,10783877239,Zеvs,Zеvs,Celestial Husk,Domination,Competitive,2025-12-06T17:31:07+00:00,478,1,1,0,0,0,2,Doctor Strange,,13,8,0,6429.325534820557,0.0,1.625,1.625,918.48,0.0,5000.0,Celestial I,C1,-21.0,9.0,0.0,2.0,16827.470661640167,2403.92
6853,5518009_1765040420_1318685_11001_11,10219267263,Zеvs,Zеvs,Celestial Husk,Domination,Competitive,2025-12-06T17:10:53+00:00,398,1,1,1,1,2,0,Doctor Strange,,14,2,0,7894.915354251862,0.0,7.0,7.0,1315.82,0.0,5021.0,Celestial I,C1,19.0,6.0,0.0,3.0,17494.31141424179,2915.72
6854,5517577_1765039243_2042014_11001_11,10709769852,Zеvs,Zеvs,Heart Of Heaven,Convergence,Competitive,2025-12-06T16:51:53+00:00,404,1,1,1,1,1,0,Doctor Strange,,25,2,2,11822.615543365479,0.0,12.5,13.5,1970.44,0.0,5002.0,Celestial I,C1,17.0,11.0,0.0,4.0,15469.43725502491,2578.24
6855,5517738_1764981210_1310195_11001_11,10702777290,Izec,Izec,Krakoa,Domination,Competitive,2025-12-06T00:47:45+00:00,611,1,1,0,0,0,2,Emma Frost,Doctor Strange,11,6,1,13740.97557425499,0.0,1.8333333333333333,2.0,1374.1,0.0,4999.0,Celestial I,C1,-23.0,2.0,0.0,0.0,33490.84467792511,3349.08
6856,5517634_1764979773_2042029_11001_11,10161778047,Izec,Izec,Heart Of Heaven,Convergence,Competitive,2025-12-06T00:27:01+00:00,787,1,0,0,1,1,2,Angela,,21,7,4,11167.76854133606,0.0,3.0,3.5714285714285716,859.06,0.0,5022.0,Celestial I,C1,-21.0,9.0,0.0,2.0,21766.639902353287,1674.36
6857,5517747_1764904618_1292089_11001_11,10168069048,Izec,Izec,Central Park,Convergence,Competitive,2025-12-05T03:37:33+00:00,968,1,0,1,0,3,1,Angela,Doctor Strange,32,11,6,13450.346329689026,0.0,2.909090909090909,3.4545454545454546,840.65,0.0,5043.0,Celestial I,C1,18.0,17.0,0.0,2.0,27455.739052534103,1715.98
6858,5517480_1764903556_1272181_11001_11,10427757609,Izec,Izec,Birnin T'Challa,Domination,Competitive,2025-12-05T03:12:50+00:00,576,1,0,1,0,2,0,Angela,,22,3,7,10618.029733657837,0.0,7.333333333333333,9.666666666666666,1179.78,0.0,5024.0,Celestial I,C1,21.0,8.0,0.0,1.0,11386.759249210358,1265.2
6859,5517820_1764902450_1267120_11001_11,10473260511,Izec,Izec,Hall Of Djalia,Convergence,Competitive,2025-12-05T02:55:46+00:00,632,1,0,1,0,3,0,Emma Frost,,26,3,6,16707.449181616306,0.0,8.666666666666666,10.666666666666666,1670.74,0.0,5003.0,Celestial I,C1,19.0,10.0,0.0,1.0,26940.09023797512,2694.01
6860,5517868_1764901632_1245225_11001_11,10682871424,Izec,Izec,Spider-Islands,Convoy,Competitive,2025-12-05T02:39:16+00:00,481,1,0,1,0,3,0,Emma Frost,,29,2,7,18594.271560907364,0.0,14.5,18.0,2324.28,0.0,4983.0,Celestial II,C2,20.0,6.0,0.0,0.0,23066.774411678314,2883.35
6861,5517396_1764899975_1318606_11001_11,10228984130,Izec,Izec,Celestial Husk,Domination,Competitive,2025-12-05T02:18:57+00:00,868,1,1,0,0,1,2,Captain America,Magneto,25,5,6,17384.373567581177,287.0999984741211,5.0,6.2,1241.74,20.51,4962.0,Celestial II,C2,-22.0,12.0,0.0,2.0,38492.62362444401,2749.47
6862,5513931_1764898966_1310209_11001_12,10748780064,Izec,Izec,Krakoa,Domination,Competitive,2025-12-05T01:53:08+00:00,386,1,0,1,0,2,0,Emma Frost,,18,1,1,13840.232683181763,0.0,18.0,19.0,2306.71,0.0,4983.0,Celestial II,C2,20.0,7.0,0.0,0.0,19029.22660255432,3171.54
6863,5517592_1764884313_1290011_11001_11,10943072158,Izec,Izec,Symbiotic Surface,Convergence,Competitive,2025-12-04T21:57:25+00:00,867,1,0,0,1,2,3,Emma Frost,Venom,23,9,6,22563.755754232407,0.0,2.5555555555555554,3.2222222222222223,1611.7,0.0,4963.0,Celestial II,C2,-20.0,7.0,0.0,0.0,42104.580358982086,3007.47
6864,5517667_1764882974_1291160_11001_11,10272571702,Izec,Izec,Midtown,Convoy,Competitive,2025-12-04T21:35:17+00:00,875,1,0,0,1,2,3,Emma Frost,,16,11,4,16048.967679440975,0.0,1.4545454545454546,1.8181818181818181,1146.35,0.0,4982.0,Celestial I,C1,-20.0,6.0,0.0,1.0,40963.64415705204,2925.97
6865,5517801_1764881797_1267062_11001_11,10443178106,Izec,Izec,Hall Of Djalia,Convergence,Competitive,2025-12-04T21:13:29+00:00,745,1,0,1,0,2,0,Angela,Emma Frost,18,5,5,16567.871395111084,0.0,3.6,4.6,1380.66,0.0,5002.0,Celestial I,C1,17.0,9.0,0.0,2.0,24885.02476286888,2073.75
6866,5517760_1764880408_1272081_11001_11,10400069687,Izec,Izec,Birnin T'Challa,Domination,Competitive,2025-12-04T20:52:16+00:00,832,1,1,0,0,1,2,Captain America,Emma Frost,11,8,4,12172.694437623024,278.5227098464966,1.375,1.875,936.36,21.42,4984.0,Celestial I,C1,-22.0,3.0,0.0,0.0,35359.75293684006,2719.98
6867,5513643_1764877505_1288046_11001_12,10867867659,Izec,Izec,Hell's Heaven,Domination,Competitive,2025-12-04T20:06:31+00:00,990,1,0,1,0,2,1,Angela,Winter Soldier,26,6,7,13718.171920776367,0.0,4.333333333333333,5.5,857.39,0.0,5005.0,Celestial I,C1,19.0,14.0,0.0,8.0,22078.707027435303,1379.92
6868,5517765_1764876319_1245007_11001_11,10512975609,Izec,Izec,Spider-Islands,Convoy,Competitive,2025-12-04T19:41:24+00:00,697,1,0,1,0,3,1,Venom,,19,5,6,13621.503068447113,0.0,3.8,5.0,1238.32,0.0,4986.0,Celestial II,C2,18.0,6.0,3.0,1.0,27955.54932498932,2541.41
6869,5513647_1764875018_2042003_11001_12,10463481759,Izec,Izec,Heart Of Heaven,Convergence,Competitive,2025-12-04T19:21:32+00:00,810,1,1,1,1,3,2,Angela,,38,4,9,13011.607557296753,0.0,9.5,11.75,1000.89,0.0,4967.0,Celestial II,C2,19.0,11.0,0.0,3.0,23304.47244310379,1792.65
6870,5517336_1764874323_1272281_11001_11,10716470161,Izec,Izec,Birnin T'Challa,Domination,Competitive,2025-12-04T19:01:35+00:00,336,1,1,0,0,0,2,Venom,Emma Frost,3,6,1,5000.912718296051,0.0,0.5,0.6666666666666666,1000.18,0.0,4948.0,Celestial II,C2,-22.0,0.0,0.0,0.0,13232.828483581543,2646.57
